region1,num_loc_elements,location
Spain,2,"La Mancha, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Terra Alta, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Toro, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Jumilla, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Toro, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Jumilla, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Toro, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rias Baixas, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Bierzo, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Toro, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Toro, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Toro, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Montsant, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rias Baixas, Spain"
Spain,2,"Montsant, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Navarra, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Jumilla, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Navarra, Spain"
Spain,1,Spain
Spain,2,"Bierzo, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rias Baixas, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Valdeorras, Spain"
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Montsant, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Jumilla, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Navarra, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Montsant, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Terra Alta, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Navarra, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Jumilla, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rias Baixas, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"La Mancha, Spain"
Spain,1,Spain
Spain,2,"Rias Baixas, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Toro, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,2,"Toro, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rias Baixas, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Toro, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Toro, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Jumilla, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rias Baixas, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rias Baixas, Spain"
Spain,2,"La Mancha, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rias Baixas, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rias Baixas, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Montsant, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Montsant, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Navarra, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Rias Baixas, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"La Mancha, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"La Mancha, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Valdeorras, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Jumilla, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rias Baixas, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Terra Alta, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Jumilla, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Toro, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Bierzo, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rias Baixas, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Priorat, Spain"
Spain,1,Spain
Spain,2,"Bierzo, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Navarra, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,1,Spain
Spain,1,Spain
Spain,2,"Priorat, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Toro, Spain"
Spain,2,"Navarra, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Navarra, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Jumilla, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"La Mancha, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Priorat, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,2,"Rioja, Spain"
Spain,2,"Toro, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Rioja, Spain"
Spain,1,Spain
Spain,2,"Bierzo, Spain"
Spain,2,"Ribera del Duero, Spain"
Spain,2,"Toro, Spain"
Spain,2,"Rioja, Spain"
