name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Maculan Brentino,2015.0,Bordeaux Red Blends,"Veneto, Italy",18.99,90.0,92.891304,-2.891304,1.0,0.0,0.0,1.0,0.0,0.0
Jaboulet Crozes Hermitage Domaine de Roure,2015.0,Syrah/Shiraz,"Crozes-Hermitage, Rhone, France",51.99,93.0,92.8164,0.18360138,0.0,1.0,0.0,0.0,1.0,0.0
Delas Hermitage Domaine des Tourettes,2015.0,Syrah/Shiraz,"Hermitage, Rhone, France",104.99,92.0,93.26805,-1.2680511,0.0,1.0,0.0,0.0,1.0,0.0
Castello di Bolgheri Bolgheri Varvara,2015.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",29.99,94.0,92.98505,1.0149536,1.0,0.0,0.0,1.0,0.0,0.0
Inama Bradisismo,2015.0,Bordeaux Red Blends,"Veneto, Italy",31.99,92.0,93.00209,-1.0020905,1.0,0.0,0.0,1.0,0.0,0.0
Innocent Bystander Yarra Valley Pinot Noir,2017.0,Pinot Noir,"Yarra Valley, Australia",19.99,91.0,92.22941,-1.2294083,0.0,0.0,1.0,0.0,0.0,1.0
Baracchi O'Lillo,2016.0,Tuscan Blends,"Tuscany, Italy",19.99,91.0,92.899826,-1.899826,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Haut-Beausejour,2015.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",36.99,90.0,92.93828,-2.9382782,1.0,0.0,0.0,0.0,1.0,0.0
Borgo Scopeto Borgonero,2015.0,Tuscan Blends,"Tuscany, Italy",20.99,92.0,92.90835,-0.9083481,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Les Grands Chenes,2015.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",21.99,91.0,92.810455,-1.8104553,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Chauvin,2014.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",37.99,92.0,92.94679,-0.9467926,1.0,0.0,0.0,0.0,1.0,0.0
Guigal La Turque Cote Rotie,2014.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",389.99,97.0,95.696724,1.3032761,0.0,1.0,0.0,0.0,1.0,0.0
Chateau Pibran,2012.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",43.99,90.0,92.997925,-2.9979248,1.0,0.0,0.0,0.0,1.0,0.0
d'Arenberg The Laughing Magpie Shiraz Viognier,2012.0,Syrah/Shiraz,"McLaren Vale, Australia",27.99,91.0,92.67096,-1.6709595,0.0,1.0,0.0,0.0,0.0,1.0
Chateau de Pressac,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",35.99,94.0,92.92975,1.0702515,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Sansonnet,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,96.0,92.96384,3.0361633,1.0,0.0,0.0,0.0,1.0,0.0
Fattoria Le Pupille Elisabetta Geppetti Saffredi,2015.0,Bordeaux Red Blends,"Tuscany, Italy",105.99,99.0,93.63269,5.3673096,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Trotte Vieille,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",99.99,99.0,93.47514,5.5248566,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Tessendey,2015.0,Bordeaux Red Blends,"Fronsac, Bordeaux, France",15.99,91.0,92.75932,-1.7593231,1.0,0.0,0.0,0.0,1.0,0.0
Domaine Faiveley Domaine de la Framboisiere Mercurey,2015.0,Pinot Noir,"Mercurey, Cote Chalonnaise, Burgundy, France",38.99,92.0,92.33224,-0.33223724,0.0,0.0,1.0,0.0,1.0,0.0
Louis Jadot Beaune Boucherottes Domaine des Heritiers Louis Jadot Premier Cru,2014.0,Pinot Noir,"Burgundy, France",57.99,92.0,92.49415,-0.49414825,0.0,0.0,1.0,0.0,1.0,0.0
Chateau Pey La Tour,2015.0,Bordeaux Red Blends,"Bordeaux, France",15.99,92.0,92.75932,-0.7593231,1.0,0.0,0.0,0.0,1.0,0.0
Tenuta San Guido Sassicaia,2015.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",259.99,98.0,94.94502,3.0549774,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Blaignan,2014.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",21.99,90.0,92.810455,-2.8104553,1.0,0.0,0.0,0.0,1.0,0.0
Ornellaia,2015.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",219.0,98.0,94.59572,3.4042816,1.0,0.0,0.0,1.0,0.0,0.0
Il Molino di Grace Il Volano,2016.0,Tuscan Blends,"Tuscany, Italy",15.99,90.0,92.86574,-2.865738,1.0,0.0,0.0,1.0,0.0,0.0
Tolpuddle Vineyard Pinot Noir,2016.0,Pinot Noir,"Tasmania, Australia",69.99,92.0,92.65549,-0.65548706,0.0,0.0,1.0,0.0,0.0,1.0
Tua Rita Rosso dei Notri,2016.0,Tuscan Blends,"Tuscany, Italy",19.99,93.0,92.899826,0.10017395,1.0,0.0,0.0,1.0,0.0,0.0
Barton & Guestier Chateau Magnol,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",24.99,90.0,92.83601,-2.8360138,1.0,0.0,0.0,0.0,1.0,0.0
La Massa Toscana,2015.0,Tuscan Blends,"Tuscany, Italy",26.99,94.0,92.95947,1.0405273,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Nenin,2000.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",129.97,91.0,93.73062,-2.7306213,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Clos des Jacobins,2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,92.0,92.96384,-0.96383667,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Montrose La Dame de Montrose,2011.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",49.99,90.0,93.04906,-3.049057,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Confession,2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,91.0,92.96384,-1.9638367,1.0,0.0,0.0,0.0,1.0,0.0
Guigal Saint-Joseph Vignes de l'Hospice Rouge,2015.0,Syrah/Shiraz,"Saint-Joseph, Rhone, France",94.99,95.0,93.18283,1.8171692,0.0,1.0,0.0,0.0,1.0,0.0
Chateau Potensac,2015.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",37.99,92.0,92.94679,-0.9467926,1.0,0.0,0.0,0.0,1.0,0.0
Penfolds Grange,2013.0,Syrah/Shiraz,Australia,749.99,96.0,98.82361,-2.8236084,0.0,1.0,0.0,0.0,0.0,1.0
Campo Al Mare,2016.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",31.99,92.0,93.00209,-1.0020905,1.0,0.0,0.0,1.0,0.0,0.0
Chateau du Tertre,2010.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",89.99,92.0,93.38992,-1.3899231,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Montrose La Dame de Montrose,2008.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",66.99,90.0,93.193924,-3.193924,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Gurgue,2014.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",28.99,92.0,92.8701,-0.8701019,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lalande-Borie,2012.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",35.99,90.0,92.92975,-2.9297485,1.0,0.0,0.0,0.0,1.0,0.0
Louis Latour Beaune Vignes Franches Premier Cru,2015.0,Pinot Noir,"Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",79.99,95.0,92.681625,2.3183746,0.0,0.0,1.0,0.0,1.0,0.0
Chateau Puygueraud,2009.0,Bordeaux Red Blends,"Cotes de Francs, Bordeaux, France",29.99,92.0,92.878624,-0.87862396,1.0,0.0,0.0,0.0,1.0,0.0
Castello di Bolgheri Bolgheri Varvara,2016.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",37.99,94.0,93.053215,0.946785,1.0,0.0,0.0,1.0,0.0,0.0
Tenuta San Leonardo Terre di San Leonardo,2014.0,Bordeaux Red Blends,"Trentino-Alto Adige, Italy",21.99,90.0,92.91687,-2.91687,1.0,0.0,0.0,1.0,0.0,0.0
Tenuta Guado al Tasso,2014.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",99.99,93.0,93.58156,-0.5815582,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Dassault,2014.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",44.99,92.0,93.00645,-1.0064468,1.0,0.0,0.0,0.0,1.0,0.0
Guigal Cote Rotie Brune et Blonde,2014.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",71.99,93.0,92.98683,0.013168335,0.0,1.0,0.0,0.0,1.0,0.0
Domaine Terlato & Chapoutier lieu dit Malakoff Shiraz,2013.0,Syrah/Shiraz,Australia,38.99,92.0,92.764694,-0.7646942,0.0,1.0,0.0,0.0,0.0,1.0
Les Forts de Latour,2012.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",239.99,92.0,94.668175,-2.6681747,1.0,0.0,0.0,0.0,1.0,0.0
Antinori Tignanello,2013.0,Tuscan Blends,"Tuscany, Italy",103.99,97.0,93.61565,3.3843536,1.0,0.0,0.0,1.0,0.0,0.0
Peter Lehmann The Barossan Shiraz,2015.0,Syrah/Shiraz,"Barossa, Australia",14.99,90.0,92.56017,-2.560173,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Les Trois Croix,2012.0,Bordeaux Red Blends,"Fronsac, Bordeaux, France",29.99,90.0,92.878624,-2.878624,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Carbonnieux,2014.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",45.99,91.0,93.01497,-2.0149689,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lalande-Borie,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",39.99,93.0,92.96384,0.03616333,1.0,0.0,0.0,0.0,1.0,0.0
John Duval Entity Shiraz,2015.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",37.99,93.0,92.75617,0.24382782,0.0,1.0,0.0,0.0,0.0,1.0
Carruades de Lafite (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",204.97,93.0,94.36975,-1.369751,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Alcee (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",17.97,92.0,92.77619,-0.7761917,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Angelus (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",389.97,96.0,95.94626,0.053741455,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Ausone (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",669.97,97.0,98.33232,-1.3323212,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Barde Haut (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",37.97,94.0,92.946625,1.0533752,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beauregard (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",62.97,93.0,93.15967,-0.15966797,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beau-Sejour Becot (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",59.97,92.0,93.1341,-1.1341019,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beausejour Duffau-Lagarrosse (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",109.97,96.0,93.56019,2.4398117,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Bellevue Mondotte (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",147.97,93.0,93.88401,-0.8840103,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Berliquet (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",46.97,93.0,93.02332,-0.02332306,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beychevelle (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",77.97,94.0,93.28749,0.71250916,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Branaire-Ducru (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",51.97,93.0,93.06593,-0.06593323,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Brane-Cantenac (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",69.97,93.0,93.219315,-0.21931458,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Brown (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",27.97,90.0,92.861404,-2.8614044,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Calon-Segur (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",87.97,95.0,93.37271,1.6272888,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Canon (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",94.97,95.0,93.43236,1.5676422,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Canon La Gaffeliere (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",79.97,95.0,93.304535,1.6954651,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cantemerle (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",30.97,94.0,92.88698,1.1130219,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cantenac Brown (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",53.97,93.0,93.08298,-0.082977295,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cap de Faugeres (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",14.97,91.0,92.750626,-1.7506256,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Carbonnieux (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",37.97,92.0,92.946625,-0.94662476,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cheval Blanc (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",602.97,98.0,97.761375,0.23862457,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Clerc Milon (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",74.97,93.0,93.26193,-0.26193237,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Clinet (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",79.97,93.0,93.304535,-0.3045349,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Clos Marsalette (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",24.97,91.0,92.835846,-1.835846,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cos d'Estournel (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",149.97,98.0,93.901054,4.0989456,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cos d'Estournel Pagodes de Cos (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",44.97,93.0,93.00628,-0.0062789917,1.0,0.0,0.0,0.0,1.0,0.0
Chateau d'Aiguilhe (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",24.97,90.0,92.835846,-2.835846,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Dalem (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Fronsac, Bordeaux, France",21.97,93.0,92.81028,0.18972015,1.0,0.0,0.0,0.0,1.0,0.0
Chateau d'Armailhac (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",47.97,94.0,93.031845,0.9681549,1.0,0.0,0.0,0.0,1.0,0.0
Chateau d'Issan (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",62.97,94.0,93.15967,0.84033203,1.0,0.0,0.0,0.0,1.0,0.0
Chateau du Tertre (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",43.97,92.0,92.99776,-0.99775696,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Ducru-Beaucaillou (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",171.97,98.0,94.08853,3.9114685,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Ducru-Beaucaillou Croix de Beaucaillou (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",45.97,93.0,93.0148,-0.014801025,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Duhart-Milon (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",69.97,91.0,93.219315,-2.2193146,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Faugeres (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",41.97,93.0,92.98071,0.01928711,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Figeac (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",171.97,96.0,94.08853,1.9114685,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Fombrauge (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",27.97,92.0,92.861404,-0.8614044,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Fonplegade (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",36.97,93.0,92.93811,0.06188965,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Giscours (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",61.97,93.0,93.151146,-0.15114594,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gloria (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",39.97,91.0,92.96367,-1.9636688,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Grand-Puy-Lacoste (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",77.97,93.0,93.28749,-0.28749084,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Brisson (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",24.97,93.0,92.835846,0.16415405,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Bages Liberal (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",42.97,95.0,92.989235,2.010765,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Bailly (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",99.97,95.0,93.474976,1.5250244,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Bailly La Parde de Haut-Bailly (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",29.97,91.0,92.87845,-1.8784485,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Brion (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",499.97,96.0,96.88364,-0.8836365,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Hosanna (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",169.97,96.0,94.07149,1.9285126,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Kirwan (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",46.97,90.0,93.02332,-3.023323,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Conseillante (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",171.97,95.0,94.08853,0.9114685,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Gaffeliere (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",69.97,95.0,93.219315,1.7806854,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Mission Haut-Brion (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",347.97,96.0,95.58835,0.4116516,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Mondotte (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",169.97,97.0,94.07149,2.9285126,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Vieille Cure (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Fronsac, Bordeaux, France",21.97,90.0,92.81028,-2.8102798,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Labegorce (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",28.97,93.0,92.869934,0.13006592,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lafite Rothschild (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",609.97,98.0,97.82103,0.17897034,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lafon-Rochet (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",47.97,93.0,93.031845,-0.031845093,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lagrange (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",44.97,93.0,93.00628,-0.0062789917,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Langoa Barton (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",49.97,94.0,93.04889,0.95111084,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Larcis-Ducasse (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",69.97,95.0,93.219315,1.7806854,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Larrivet Haut-Brion (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",36.97,92.0,92.93811,-0.93811035,1.0,0.0,0.0,0.0,1.0,0.0
Chateau L'Eglise Clinet (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",209.97,98.0,94.41235,3.5876465,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Barton (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",77.97,95.0,93.28749,1.7125092,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Las Cases (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",204.97,97.0,94.36975,2.630249,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Poyferre (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",79.97,96.0,93.304535,2.695465,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Les Carmes Haut Brion (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",79.97,95.0,93.304535,1.6954651,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Les Grands Chenes (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",17.97,93.0,92.77619,0.22380829,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Les Ormes de Pez (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",30.97,93.0,92.88698,0.11302185,1.0,0.0,0.0,0.0,1.0,0.0
Chateau L'Evangile (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",249.97,95.0,94.75322,0.2467804,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lilian Ladouys (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",24.97,91.0,92.835846,-1.835846,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lynch-Bages (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",109.97,96.0,93.56019,2.4398117,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lynch-Bages Echo de (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",39.97,93.0,92.96367,0.036331177,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Malartic-Lagraviere (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",49.97,93.0,93.04889,-0.04888916,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Malescot St. Exupery (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",52.97,96.0,93.07445,2.9255524,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Margaux (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",499.97,98.0,96.88364,1.1163635,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Margaux Pavillon Rouge (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",199.97,95.0,94.32713,0.6728668,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Marquis d'Alesme Becker (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",41.97,92.0,92.98071,-0.9807129,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Monbousquet (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",54.97,93.0,93.09149,-0.0914917,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Montrose (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",139.97,97.0,93.81584,3.1841583,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Montrose La Dame de Montrose (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",39.97,92.0,92.96367,-0.9636688,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Mouton Rothschild (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",499.97,98.0,96.88364,1.1163635,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Olivier (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",31.97,91.0,92.89549,-1.8954926,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Palmer (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",279.97,98.0,95.00887,2.991127,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Palmer Alter Ego de Palmer (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",74.97,93.0,93.26193,-0.26193237,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pape Clement (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",92.97,96.0,93.41531,2.5846863,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie (Futures Pre-Sale),2017.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",389.97,97.0,95.94626,1.0537415,1.0,0.0,0.0,0.0,1.0,0.0
